id,type,sub_type,name,description,year,lat,long,evacuated,homeless,injuries,deaths,insured_cost,homes_damaged,homes_destroyed,regions,url,severity,normalised_cost_2011,cost_2011_text
451,Natural,Storm/Hail,Kin Kin,"On 14 August 1971 at Kin Kin, a small area between Noosa and Gympie north of Brisbane, a tornado struck and killed three people and destroyed eight farmhouses and caused considerable damage to a part of the town. The storm descended on the valley 9.30pm on a Saturday night commencing with a hail storm with hail stones the size of cricket balls.  'One resident... 'looked out the window and when the lightning flashed on top of the mountain behind the house, I could see a wall as white as snow. It was about halfway down the mountain. Then the hail came - I have never seen hail so big. Suddenly there was a terrific roar. The house stated to lurch and the lights went out.' The resident and his wife managed to reach the kitchen in the downstairs portion of the house. The next thing he knew was that he was lying in a bath tub which had been blown into the yard amid sheets of roofing iron.' The Gympie Times 17 August 1971.  Relief grants were immediately made available of $500 as announced by the Minister of Works and Housing.",1971,-27.47023964,153.02354430,0,0,0,3,$0.00,0,0,QLD,http://www.emknowledge.gov.au/resource/?id=451,"$9,000,000.00",$0.00,Not known
14,Natural,Storm/Hail,Hunter Valley,"On 31 October 2006 at Hexham in the Hunter Valley, a thunderstorm produced hail 4 cm in diameter. The hail damaged up to 10,000 motor vehicles and stripped leaves off trees.  At Wallsend a thunderstorm produced 4 cm hail, at Kahibah strong winds and 2 cm hail was reported and at New Lambton hail 3-4 cm in diameter was reported. The SES received more than 257 calls for assistance in the Newcastle city area.  The Insurance Council of Australia estimated the 2006 damage at $51 million, with the 2011 estimated normalised cost of $60 million.",2006,-32.82806015,151.68470760,0,0,0,0,"$51,000,000.00",0,0,NSW,http://www.emknowledge.gov.au/resource/?id=14,"$60,000,000.00","$60,000,000.00",$60m
48,Natural,Storm/Hail,"Newcastle, Sydney, Wollongong","In February 1978 severe storms affected Sydney, Newcastle and Wollongong. Wind gusts reached 141 km per hour at Newcastle, causing extensive damage to buildings and the loss of power to many homes. In total eight people were injured as a result of this storm. A tornado accompanied a thunderstorm in the Drummoyne and Hunters Hill areas of Sydney.  The Insurance Council of Australia estimated the 1978 damage at $15 million, with the 2011 estimated normalised cost of $215 million.",1978,-32.92599487,151.77886960,0,0,8,0,"$15,000,000.00",0,0,NSW,http://www.emknowledge.gov.au/resource/?id=48,"$219,000,000.00","$215,000,000.00",$215m
17,Natural,Storm/Hail,New South Wales East Coast Low,"In June 2007 there were five east coast lows off the coast of New South Wales. The first and most severe occurred over 8-9 June. Heavy rain, strong winds and large ocean swells resulted in widespread damage to coastal regions of the Hunter, Central Coast and Sydney Metropolitan areas. The Queen's birthday weekend east coast lows developed in a pre-existing trough of low pressure over the northern Tasman Sea. This trough was directing a humid north-east to south-east air stream across north-east New South Wales and there was a weak low analysed just off the coast near Coffs Harbour on 8 June. The low moved south along the New South Wales coast, before moving out into the Tasman Sea on 10 June 2007.  Thunderstorms caused record breaking flooding in Newcastle, with 164.6 mm of rain falling in 6 hours from 3 pm to 9 pm, causing many shops and businesses to flood and hundreds of cars to be stranded or swept away. This storm event is often associated with the grounding of the Pasha Bulker (a 40,000 tonne bulk carrier ship) which occurred on 8 June on Nobbys Beach in Newcastle and was not re-floated until 2 July. Approximately 6000 people were evacuated from Maitland (near Newcastle) when it was considered that a levee may have burst.  In the Hunter Valley it was reported as the worst flooding in 52 years. Major flooding in the Hunter River occurred from 8 to 13 June and in the Paterson and Williams River from the 8 to 9 June. Moderate flooding occurred in the Wyong, Colo and Nepean Rivers.  Ferry services were cancelled on Sydney Harbour due to the weather conditions. The Cremorne wharf collapsed and sank due to large ocean swells. Beaches were eroded at many Sydney locations, due to swells up to 14 metres high. High winds blew beach sand over 100 metres inland. Over 200,000 homes reportedly lost power in the Sydney - Newcastle area due to flooding and high winds. Many thousands of homes and businesses lost telephone services when telephone exchanges were flooded.  A natural disaster was declared in the Hunter Valley and the Central Coast areas. There were a total of nine fatalities associated with the storm. Nearly 20,000 calls for assistance were made to the State Emergency Service.  The Insurance Council of Australia estimated the 2007 damage at $1480 million, with the 2011 estimated normalised cost of $1742 million.",2007,-32.92599487,151.77886960,6000,0,0,9,"$1,480,000,000.00",0,0,NSW,http://www.emknowledge.gov.au/resource/?id=17,"$2,369,000,000.00","$1,742,000,000.00","$1,742m"
23,Natural,Storm/Hail,Lismore,"On 8 October 2007 a super-cell thunderstorm with large hailstones the size of tennis balls hit Lismore at 1.50 pm causing chaos in the central business district. There was extensive damage to central Lismore as a result of the large hail and strong winds. South Lismore was hit again on 9 October by hail 6 cm in diameter and strong winds estimated at 100 km per hour, which caused widespread damage. Approximately 20 mm rain fell in 10 minutes. Seventeen people were injured by hail or flying glass from smashed windows. Homes and motor vehicles were damaged, trees were uprooted by flash flooding and there were many power outages. Buildings were damaged including City Hall, the police station, ambulance station, hospital and other council buildings as well as small businesses.  There were approximately 300 calls for assistance received by the SES.  The Insurance Council of Australia estimated the 2006 damage at $97 million, with the 2011 estimated normalised cost of $109 million.",2007,-28.80650711,153.27694700,0,0,17,0,"$97,000,000.00",0,0,NSW,http://www.emknowledge.gov.au/resource/?id=23,"$117,500,000.00","$109,000,000.00",$109m
28,Natural,Storm/Hail,Orange,"On 21 January 1986 a severe hailstorm caused extensive damage to homes, farms and crops in the Orange area of the Central Tablelands. Hail of up to 7 cm in diameter was reported and over 100 motor vehicles were damaged. The Insurance Council of Australia estimated the 1986 damage at $25 million, with the 2011 estimated normalised cost of $160 million.",1986,-33.28357697,149.10127260,0,0,0,0,"$25,000,000.00",0,0,NSW,http://www.emknowledge.gov.au/resource/?id=28,"$160,000,000.00","$160,000,000.00",$160m
32,Natural,Storm/Hail,"Hunter Valley, Tablelands and Southern Highlands","On 23 June 1998, severe storms with gale force winds affected the Northern tablelands and Hunter Valley regions of Sydney, causing damage to properties and infrastructure. Fallen power lines created a power outage for over 7000 homes and demand for power reached record levels on the night of 23 June.  The State Emergency Service reported that across the State more than 2000 requests for assistance had been received; almost 1800 of which were received from the Hunter Valley. The worst affected areas were Lake Macquarie, Maitland, Newcastle and Port Stephens.  One woman drowned in flooded waters at Crookwell.  The Insurance Council of Australia estimated the 1998 damage at $12 million, with the 2011 estimated normalised cost of $39 million.&lt;",1998,-32.73263550,151.55793760,0,0,0,1,"$12,000,000.00",0,0,NSW,http://www.emknowledge.gov.au/resource/?id=32,"$42,000,000.00","$39,000,000.00",$39m
34,Natural,Storm/Hail,Western Sydney,"On 18 March 1990, a hailstorm spread from Camden south-west of Sydney to Narrabeen Beach on Sydney's northern region. The hail measured up to 8 cm and caused severe damage to approximately 14,000 homes and businesses and 9000 motor vehicles. Winds reached 109 km per hour at Bankstown. Nine kilometres of power lines were brought down and roads were closed from flash flooding. The State Emergency Service received more than 3500 calls for help in the first two days after the storm with assistance being provided to approximately 2000 homes. Twenty-five people sustained serious injury.  The Insurance Council of Australia estimated the 1999 damage at $319 million, with the 2011 estimated normalised cost of $1297 million.",1990,-33.91615677,151.03575130,0,100,25,0,"$319,000,000.00",0,0,NSW,http://www.emknowledge.gov.au/resource/?id=34,"$1,319,500,000.00","$1,297,000,000.00","$1,297m"
192,Natural,Storm/Hail,Singleton,"In the afternoon of 11 December 1996, Singleton in the upper Hunter Valley experienced a severe storm. Hailstones as large as 7 cm penetrated roofs and smashed windows for a period up to fifteen minutes exposing houses to flooding from subsequent large downpours of rain. The storm damaged 700 houses in Singleton and surrounding areas. Approximately 2000 vehicles were seriously damaged and more than 50 cars written off completely.  Damage also occurred to crops; grape, barley, lucerne and other market garden enterprises.  The Insurance Council of Australia estimated the 1996 damage at $49 million, with the 2011 estimated normalised cost of $149 million.",1996,-32.56196976,151.17532350,0,0,0,0,"$49,000,000.00",700,0,NSW,http://www.emknowledge.gov.au/resource/?id=192,"$149,000,000.00","$149,000,000.00",$149m
59,Natural,Storm/Hail,Nyngan,"On 5 January 1998 at 3.15pm, a severe storm with hail and strong winds struck the western New South Wales town of Nyngan. Damage to property included four houses destroyed and 77 houses sustaining significant damage. Public buildings, schools and shops were also damaged. There was widespread damage to infrastructure including electricity lines, water and sewage. One person was injured.  The Insurance Council of Australia estimated the 1998 damage at $12 million, with the 2011 estimated normalised cost of $27 million.",1998,-31.53523827,147.19207760,0,0,1,0,"$12,000,000.00",77,4,NSW,http://www.emknowledge.gov.au/resource/?id=59,"$27,500,000.00","$27,000,000.00",$27m
88,Natural,Storm/Hail,Sydney and Region 2001,"On 15 January 2001, maximum temperatures reached 46 &deg;C degrees at the Sydney suburb of Penrith before a cool change moved through with accompanying wind gusts up to 113 km per hour. The wind impacted Sydney's metropolitan area, and caused considerable damage to property, trees and fences and thousands of homes lost electricity.  Affected regions of New South Wales were declared natural disaster areas. Residents from the regions of Shoalhaven to Sydney and the Lower Hunter met the criteria for emergency government assistance.  The Insurance Council of Australia estimated the 2001 damage at $12 million, with the 2011 estimated normalised cost of $24 million.",2001,-33.84646606,151.23075870,0,0,0,0,"$12,000,000.00",0,0,NSW,http://www.emknowledge.gov.au/resource/?id=88,"$24,000,000.00","$24,000,000.00",$24m
93,Natural,Storm/Hail,Brisbane and South East Queensland,"Severe hail storms were recorded during the period 3 - 6 November 1995 in south-east Queensland. Large hail caused extensive damage to over 300 homes and many cars in Brisbane. One person died when a small boat was struck by lightning on Moreton Bay.  Many trees and powerlines fell causing widespread blackouts to approximately 100,000 homes. Large hail brought destruction to fruit, vegetable and grain crops, particularly in the Granite Belt region. Other areas seriously affected included Beenleigh and Beaudesert.  The Insurance Council of Australia estimated the 1995 damage at $40 million, with the 2011 estimated normalised cost of $166 million.",1995,-27.47093391,153.02349850,0,0,0,1,"$40,000,000.00",300,0,QLD,http://www.emknowledge.gov.au/resource/?id=93,"$169,000,000.00","$166,000,000.00",$166m
118,Natural,Storm/Hail,Illawarra and Sydney,"On the 31 August 1996, an East Coast Low created a storm that was considered one of the most serious in the decade. Widespread damage from heavy rain and strong wind occurred, reaching storm force (averaging above 89 km per hour and peaking at 119 km per hour at Bellambi Point. Wind gusts in excess of 93 km per hour were recorded at Norah Head, Fort Denison, Sydney Airport and Wollongong.  The main Illawarra/South Coast rail line was cut, and rainfall totalled 386 mm at Darkes Forest, while Wollongong and Robertson both recorded 122 mm in 24 hours.  The Insurance Council of Australia estimated the 1996 damage at $10 million, with the 2011 estimated normalised cost of $30 million.",1996,-34.23423004,150.91918950,0,0,0,0,"$10,000,000.00",0,0,NSW,http://www.emknowledge.gov.au/resource/?id=118,"$30,000,000.00","$30,000,000.00",$30m
219,Natural,Storm/Hail,Western Sydney,"On 3 October 1986 a severe hailstorm spread over Western Sydney. Hail stones of up to 6 cm caused damage to hundreds of homes and ten people sustained injury.  The Insurance Council of Australia estimated the 1999 damage at $104 million, with the 2011 estimated normalised cost of $638 million.",1986,-33.81459808,151.00312810,0,120,10,0,"$104,000,000.00",0,0,NSW,http://www.emknowledge.gov.au/resource/?id=219,"$655,000,000.00","$638,000,000.00",$638m
136,Natural,Storm/Hail,"Sydney, Hunter Valley and Northern Regions","On 3 December 2001, severe thunderstorms hit a wide area of New South Wales with the most impact occurring in Sydney. A storm event moving at 80-100 km per hour produced a wind gust of 174 km per hour at the north western suburb of Richmond, which set a record as the highest wind gust ever recorded in mainland New South Wales. Other significant squalls were recorded,109 km per hour at Kurnell, 102 km per hour at Hornsby and at Gunnedah (north-west slopes) wind gusts of 137 km per hour caused damage to trees and buildings. Hail estimated to be 3 cm in diameter was reported at Pymble and 2 cm in diameter was also reported at Swansea in the Hunter Valley.  Two people died when a branch of a tree fell on their tent at Crosslands Reserve, Hornsby Heights, North Sydney.  The Insurance Council of Australia estimated the 2001 damage at $30 million, with the 2011 estimated normalised cost of $57 million.",2001,-33.59631729,150.75697330,0,0,0,2,"$30,000,000.00",0,0,NSW,http://www.emknowledge.gov.au/resource/?id=136,"$63,000,000.00","$57,000,000.00",$57m
180,Natural,Storm/Hail,Toowoomba,"A severe storm caused extreme weather conditions in the Toowoomba region on 9 January 1976. Gale force winds combined with large hail produced widespread damage to infrastructure, buildings and houses.  The Insurance Council of Australia estimated the 1976 damage at $12 million, with the 2011 estimated normalised cost of $282 million.",1976,-27.56375313,151.95405580,0,0,0,0,"$12,000,000.00",0,0,QLD,http://www.emknowledge.gov.au/resource/?id=180,"$282,000,000.00","$282,000,000.00",$282m
188,Natural,Storm/Hail,Adelaide,"On 6 December 1986 two severe storms occurred over Adelaide and region with strong winds heavy and rain. Most damage was caused by wind and there was some flooding reported. Some areas in Adelaide Hills and the Far-North of the state were flooded.  The Insurance Council of Australia estimated the 1986 damage at $10 million, with the 2011 estimated normalised cost of $50 million.",1986,-34.92745972,138.59999080,0,50,0,0,"$10,000,000.00",0,0,SA,http://www.emknowledge.gov.au/resource/?id=188,"$55,000,000.00","$50,000,000.00",$50m
213,Natural,Storm/Hail,Sydney Apr 1999,"At approximately 7.45 pm on 14 April 1999, a torrential hailstorm hit Sydney's inner and eastern suburbs, damaging thousands of homes and cars. Hailstones the size of cricket balls hit the city at more than 200 km per hour. The storm hit 85 suburbs, causing damage to 20,000 houses including windows, roofs and skylights. Seventy thousand cars sustained windscreen and panel damage. The worst affected areas included the south-east suburbs of Kensington, Kingsford, Botany, Mascot, Randwick and Paddington. One person died as a result of the storm.  The Insurance Council of Australia estimated the 1999 damage at $1700 million, with the 2011 estimated normalised cost of $4296 million.",1999,-33.90967560,151.22302250,0,500,50,1,"$1,700,000,000.00",20000,0,NSW,http://www.emknowledge.gov.au/resource/?id=213,"$4,374,000,000.00","$4,296,000,000.00","$4,296m"
280,Natural,Storm/Hail,Brisbane and Region,"On 16 December 1998, a severe storm crossed Brisbane suburbs causing extensive hail damage. The most affected suburbs were Clayfield, Windsor, Wilston, Albion, Northgate and Wavell Heights.  The Insurance Council of Australia estimated the 1998 damage at $76 million, with the 2011 estimated normalised cost of $254 million.",1998,-27.41870308,153.05532840,0,0,0,0,"$76,000,000.00",2600,0,QLD,http://www.emknowledge.gov.au/resource/?id=280,"$254,000,000.00","$254,000,000.00",$254m
302,Natural,Storm/Hail,Sydney and Blue Mountains,"A severe storm moved across the Blue Mountains and into Sydney, northern suburbs and beaches on the 20 November 1994 resulting in considerable damage. Trees were uprooted, houses and cars damaged, powerlines fell and some buildings collapsed. Thousands of houses lost power. Two injuries reportedly occurred during the storm and two people drowned on the Harbour in strong winds when their sailing skiff capsized. The storm moved into western Sydney and while the impact was not as severe as in the north, power was lost to thousands of homes and rail services were cut in some areas.  Property damage was also reported from rural areas including Narromine and Dubbo where wind gusts were recorded up to 139 km per hour.  The Insurance Council of Australia estimated the 1994 damage at $29 million, with the 2011 estimated normalised cost of $100 million.",1994,-33.91601181,150.99227910,0,0,2,2,"$29,000,000.00",0,0,NSW,http://www.emknowledge.gov.au/resource/?id=302,"$107,000,000.00","$100,000,000.00",$100m
304,Natural,Storm/Hail,"Perth, Mandurah and South-West Coast","On 23 and 24 May 1994, Perth, Mandurah and south-western Western Australia experienced strong land gales gusting up to 140 km per hour. Several houses were completely unroofed and damage occurred to approximately 600 houses with different levels of severity. Damage to electricity infrastructure resulted in widespread loss of power to the Perth area lasting up to a week in some instances. Substantial financial losses were incurred by commerce and industry.  Huge seas and tides caused significant erosion to beaches, and parts of the Perth river foreshore were inundated. Fremantle recorded 25 wind gusts of at least 129 km per hour, more than three times the number recorded for any other event since the 1960s.  The Insurance Council of Australia estimated the 1994 damage at $37 million, with the 2011 estimated normalised cost of $187 million.",1994,-32.53684616,115.74227140,0,200,0,0,"$37,000,000.00",0,0,WA,http://www.emknowledge.gov.au/resource/?id=304,"$207,000,000.00","$187,000,000.00",$187m
313,Natural,Storm/Hail,Sydney and Region 1998,"On 4 February 1998, a thunderstorm with approximately 16,000 lightning strikes struck Sydney and regional areas. In Sydney 40,000 homes were without power. In regional areas there were several reports of severe wind gusts during the afternoon. The highest were: 106 km per hour at Dubbo, 104 km per hour at Coonamble, 83 km per hour at Orange and 76 km per hour at Armidale.  The Insurance Council of Australia estimated the 1998 damage at $12 million, with the 2011 estimated normalised cost of $34 million.",1998,-34.84997940,150.74653630,0,0,1,0,"$12,000,000.00",0,0,NSW,http://www.emknowledge.gov.au/resource/?id=313,"$34,500,000.00","$34,000,000.00",$34m
319,Natural,Storm/Hail,"Sydney, Wollongong and South Coast","On 24 October 1999, severe thunderstorms affected the mid-north coast and northern rivers districts of New South Wales. Twenty three yachts on Sydney Harbour were damaged and lightning cut power across parts of Sydney. Strong winds brought down trees in many Sydney suburbs. At Kendall in the mid-north coast, 5.5 cm diameter hail was reported. It dented cars, broke windows and skylights, and destroyed gardens. The Illawarra Escarpment received the heaviest rainfall in this event with Wattamolla (Tamol) recording 340 mm over two days.  The Insurance Council of Australia estimated the 1999 damage at $45 million, with the 2011 estimated normalised cost of $100 million.",1999,-31.63124084,152.70387270,0,0,0,0,"$5,000,000.00",0,0,NSW,http://www.emknowledge.gov.au/resource/?id=319,"$11,000,000.00","$11,000,000.00",$11m
340,Natural,Storm/Hail,Sydney Jan 1991,"A severe thunderstorm caused serious damage to parts of north-west Sydney with a weather pattern suggesting it may have been caused by a tornado or at least a severe 'downburst' in the Turramurra area. The storm hit at around 4pm 21 January 1991 and moved out to sea at approximately 5.15pm.  Estimated wind strengths (based on damage) of 118 km per hour to 230 km per hour brought down many trees (at least 50,000 significant trees were felled or suffered long-term damage). Falling trees damaged over 10,000 houses, with over 100 completely unroofed and 20 totally destroyed. At least 1000 other buildings incurred damage and many businesses suffered extensive damage. About 140 km of power lines and three steel towers were brought down. (Clean up and restoration of essential services took weeks).  Worst hit were the northern suburbs of Turramurra, Lindfield and Wahroonga, while in the west, Seven Hills, Blacktown, Parramatta, Castle Hill, Wollondilly and Dural reported extensive storm damage. The Insurance Council of Australia estimated the 1991 damage at $138.4 million, with the 2011 estimated normalised cost of $525 million.",1991,-33.87315750,151.20693970,0,0,100,1,"$138,400,000.00",10000,20,NSW,http://www.emknowledge.gov.au/resource/?id=340,"$578,000,000.00","$525,000,000.00",$525m
354,Natural,Storm/Hail,Casino and Region,"On 17 January 2001, north-eastern New South Wales experienced a severe thunderstorm, with the worst impact occurring in the town of Casino. Heavy rain caused local flash flooding. Approximately 59 mm of rain was recorded including 31 mm in just ten minutes. Hailstones up to 7 cm were reported in some areas. Gale force winds in some instances exceeding 110 km per hour inflicted damage to 800 homes and 300 motor vehicles. Power lines fell, cutting power to the town. It is estimated that 30,000 properties lost power in the region as a result of the storm.  The Insurance Council of Australia estimated the 2001 damage at $35 million, with the 2011 estimated normalised cost of $65 million.",2001,-28.86076164,153.04589840,0,0,0,0,"$35,000,000.00",800,0,NSW,http://www.emknowledge.gov.au/resource/?id=354,"$65,000,000.00","$65,000,000.00",$65m
